SectionId,SectionName,DistrictId,DistrictName,AreaId,AreaName,Link
6243302,USTA/NEW ENGLAND,6243361,RHODE ISLAND,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243302&DistrictNodeID=6243361&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243302,USTA/NEW ENGLAND,6243362,SOUTHERN CONNECTICUT,6243547,Eastern CT,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243302&DistrictNodeID=6243362&SubDistrictNodeID=6243547&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243302,USTA/NEW ENGLAND,6243362,SOUTHERN CONNECTICUT,6243546,Southern CT,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243302&DistrictNodeID=6243362&SubDistrictNodeID=6243546&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243302,USTA/NEW ENGLAND,6243358,VERMONT,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243302&DistrictNodeID=6243358&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243302,USTA/NEW ENGLAND,6243360,WESTERN MASSACHUSETTS,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243302&DistrictNodeID=6243360&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243303,USTA/NO. CALIFORNIA,6243365,CENTRAL CALIFORNIA,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243303&DistrictNodeID=6243365&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243303,USTA/NO. CALIFORNIA,6243366,NO. CALIFORNIA,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243303&DistrictNodeID=6243366&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243556,BASELINE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243556&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243555,BISMARCK,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243555&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243566,EAU CLAIRE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243566&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243568,FARGO,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243568&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243559,ND AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243559&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243557,NMNWI AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243557&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243552,NORTH SHORE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243552&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243554,OWATONNA AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243554&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243567,RAPID CITY,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243567&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243563,ROCHESTER,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243563&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243558,SD AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243558&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243564,SIOUX FALLS,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243564&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243553,ST. CLOUD,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243553&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243560,Transfer,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243560&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243562,TWIN CITIES - 2025,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243562&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243565,TWIN PORTS - 2025,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243565&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243304,USTA/NORTHERN,6243367,NORTHERN,6243561,WASHBURN,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243304&DistrictNodeID=6243367&SubDistrictNodeID=6243561&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243370,ALASKA,6243573,ADD'L AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243370&SubDistrictNodeID=6243573&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243370,ALASKA,6243572,ALASKA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243370&SubDistrictNodeID=6243572&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243373,BRITISH COLUMBIA,6243579,ADD'L AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243373&SubDistrictNodeID=6243579&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243373,BRITISH COLUMBIA,6243578,BRITISH COLUMBIA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243373&SubDistrictNodeID=6243578&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243369,EASTERN WASHINGTON,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243369&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243371,IDAHO,6243575,ADD'L AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243371&SubDistrictNodeID=6243575&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243371,IDAHO,6243574,IDAHO,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243371&SubDistrictNodeID=6243574&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243372,NORTHERN OREGON,6243577,ADD'L AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243372&SubDistrictNodeID=6243577&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243372,NORTHERN OREGON,6243576,NORTHERN OREGON,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243372&SubDistrictNodeID=6243576&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243375,NORTHWEST WASHINGTON,6243583,ADD'L AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243375&SubDistrictNodeID=6243583&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243375,NORTHWEST WASHINGTON,6243582,NORTHWEST WASHINGTON,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243375&SubDistrictNodeID=6243582&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243368,SOUTHERN OREGON,6243570,ADD'L AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243368&SubDistrictNodeID=6243570&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243368,SOUTHERN OREGON,6243569,SOUTHERN OREGON,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243368&SubDistrictNodeID=6243569&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243374,SOUTHWEST WASHINGTON,6243581,ADD'L AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243374&SubDistrictNodeID=6243581&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243305,USTA/PACIFIC NW,6243374,SOUTHWEST WASHINGTON,6243580,SOUTHWEST WASHINGTON,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243305&DistrictNodeID=6243374&SubDistrictNodeID=6243580&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243377,SAN DIEGO,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243377&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243586,ANTELOPE VALLEY,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243586&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243587,BAKERSFIELD,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243587&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243588,BEACH CITIES,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243588&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243584,CENTRAL COAST,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243584&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243596,COACHELLA VALLEY,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243596&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243589,INLAND EMPIRE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243589&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243594,LOS ANGELES,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243594&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243592,ORANGE COUNTY,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243592&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243593,SAN FERNANDO VALLEY,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243593&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243590,SAN GABRIEL VALLEY,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243590&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243595,SANTA BARBARA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243595&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243585,SCTA TENNIS,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243585&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243306,USTA/SO. CALIFORNIA,6243376,SO.CALIFORNIA,6243591,VENTURA COUNTY,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243306&DistrictNodeID=6243376&SubDistrictNodeID=6243591&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243607,AL - ANNISTON/GADSDEN/PELL CITY 2025,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243607&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243608,AL - AUBURN 2025,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243608&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243605,AL - BIRMINGHAM - 2025,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243605&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243602,AL - DECATUR-2025,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243602&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243603,AL - DOTHAN 2025,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243603&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243611,AL - FLEX LEAGUE - (Birmingham players only),https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243611&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243601,AL - GULF SHORES 2025,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243601&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243599,AL - HUNTSVILLE - 2025,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243599&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243609,AL – INVITATIONAL (LLAS),https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243609&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243598,AL - MOBILE 2025,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243598&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243600,AL - MONTGOMERY - 2025,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243600&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243610,AL - SELMA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243610&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243604,AL - SHOALS - 2025,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243604&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243378,ALABAMA,6243606,AL - TUSCALOOSA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243378&SubDistrictNodeID=6243606&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243613,AR - CENTRAL LITTLE ROCK,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243613&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243622,AR - CONWAY,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243622&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243614,AR - GREATER HOT SPRINGS,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243614&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243625,AR - HOT SPRINGS VILLAGE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243625&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243623,AR - MATCHPOINT - ARKADELPHIA/MALVERN/PRESCOTT,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243623&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243616,AR - NORTHEAST - JONESBORO,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243616&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243620,AR - NORTHWEST,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243620&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243617,AR - RED RIVER - TEXARKANA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243617&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
